date,ache+pain,dengue,fever,headache,vomiting,nausea,rashes,eye pain,ache+pain-norm,dengue-norm,fever-norm,headache-norm,vomiting-norm,nausea-norm,rashes-norm,eye pain-norm
2008-09-20,138.0,16.240000000000002,84.84,55.44,27.18,50.75,150.07,0.0,0.22194702221078536,0.03404612159329141,0.16255987737114388,0.10190239867659223,0.05542866465453952,0.10606060606060606,0.3410681818181818,0.0
2008-09-27,138.16,22.79,72.0,101.88,31.32,11.0,131.35,0.0,0.22220435209160944,0.04777777777777777,0.13795746311553936,0.18726220016542597,0.06387144138999919,0.022988505747126436,0.2985227272727273,0.0
2008-10-04,167.57999999999998,31.95,83.52,141.75,16.0,72.38,73.99000000000001,28.2,0.2695208839281406,0.0669811320754717,0.16003065721402565,0.26054590570719605,0.032629088832694345,0.15126436781609195,0.16815909090909092,0.10971055088702146
2008-10-11,141.54,23.13,62.08,110.94999999999999,11.200000000000001,13.64,83.3,0.0,0.22764044582401852,0.04849056603773585,0.1189499904196206,0.20393346199797813,0.022840362182886046,0.028505747126436783,0.1893181818181818,0.0
2008-10-18,179.76,20.61,100.16,85.4,23.200000000000003,30.36,109.75999999999999,30.0,0.28911012110587514,0.04320754716981132,0.19191415980072807,0.15697086664828602,0.047312178807406804,0.06344827586206897,0.24945454545454543,0.11671335200746964
2008-10-25,140.7,23.849999999999998,86.4,85.39999999999999,0.0,51.040000000000006,104.37,0.0,0.226289463949692,0.049999999999999996,0.16554895573864722,0.156970866648286,0.0,0.10666666666666667,0.23720454545454547,0.0
2008-11-01,225.72000000000003,20.479999999999997,117.81,98.79,34.32,38.5,97.03,31.04,0.36302812937259765,0.042935010482180284,0.22573289902280128,0.18158257513096226,0.06998939554612937,0.08045977011494253,0.2205227272727273,0.12075941487706192
2008-11-08,201.95999999999998,21.68,133.65,44.77,13.0,26.5,44.64,43.2,0.3248146420702189,0.04545073375262054,0.25608354090821994,0.08229023067732746,0.026511134676564158,0.055381400208986416,0.10145454545454545,0.1680672268907563
2008-11-15,213.4,24.0,99.99000000000001,62.16,34.97,36.25,105.71000000000001,32.0,0.343213728549142,0.050314465408805034,0.1915884269017053,0.11425420457678523,0.07131495227995757,0.07575757575757576,0.24025000000000002,0.12449424214130095
2008-11-22,208.56,19.44,86.46000000000001,111.0,18.59,11.25,22.01,32.0,0.335429499654213,0.040754716981132075,0.16566392029124352,0.2040253653156879,0.037910922587486746,0.023510971786833857,0.050022727272727274,0.12449424214130095
2008-11-29,151.95999999999998,14.46,101.74000000000001,98.23,6.86,83.24,94.08,0.0,0.24439905431268794,0.030314465408805034,0.19494155968576354,0.18055325797261285,0.013989721837017702,0.17396029258098222,0.21381818181818182,0.0
2008-12-06,164.69,10.150000000000002,107.9,74.5,17.92,33.349999999999994,119.84,0.0,0.26487286295575535,0.021278825995807132,0.20674458708564858,0.1369359433875563,0.03654457949261767,0.06969696969696969,0.27236363636363636,0.0
2008-12-13,200.80999999999997,14.840000000000003,107.89999999999999,78.75,14.000000000000002,30.74,182.56,0.0,0.32296508355179565,0.031111111111111117,0.20674458708564855,0.1447477253928867,0.028550452728607557,0.06424242424242424,0.4149090909090909,0.0
2008-12-20,193.92999999999995,11.760000000000002,94.9,84.75,0.0,0.0,127.68,17.0,0.31189989867635937,0.02465408805031447,0.1818356006897873,0.15577612351805903,0.0,0.0,0.2901818181818182,0.06613756613756613
2008-12-27,166.76999999999998,16.41,91.82000000000001,61.47,0.0,20.88,154.24,0.0,0.2682181514064686,0.03440251572327044,0.17593408698984478,0.11298593879239041,0.0,0.04363636363636363,0.35054545454545455,0.0
2009-01-03,157.6,17.36,80.92000000000002,57.80000000000001,19.040000000000003,42.6,43.68,0.0,0.25346993261173745,0.03639412997903564,0.15504885993485343,0.10624023527249336,0.038828615710906275,0.0890282131661442,0.09927272727272728,0.0
2009-01-10,101.2,14.8,40.46000000000001,34.68000000000001,10.370000000000001,50.7,0.0,0.0,0.16276114962124258,0.031027253668763105,0.07752442996742671,0.06374414116349603,0.021147728199690026,0.10595611285266458,0.0,0.0
2009-01-17,116.4,14.56,56.78,42.50000000000001,20.400000000000002,87.0,46.28,0.0,0.187207488299532,0.030524109014675053,0.10879478827361562,0.07811782005330395,0.041602088261685294,0.18181818181818182,0.10518181818181818,0.0
2009-01-24,138.8,20.16,68.0,99.62,17.0,63.3,190.32,17.0,0.22323367161490587,0.04226415094339623,0.1302931596091205,0.1831081702049444,0.03466840688473774,0.1322884012539185,0.4325454545454545,0.06613756613756613
2009-01-31,153.69,38.02,133.78,93.50000000000001,0.0,49.599999999999994,14.879999999999999,0.0,0.24718143364909856,0.07970649895178197,0.25633263077217855,0.17185920411726868,0.0,0.10365726227795193,0.03381818181818182,0.0
2009-02-07,175.01000000000002,37.07,105.41999999999999,89.08000000000001,0.0,51.46,99.82000000000001,27.88,0.2814706402689098,0.07771488469601677,0.20199271891166884,0.16373495083172507,0.0,0.10754440961337514,0.22686363636363638,0.10846560846560846
2009-02-14,214.14,25.739999999999995,138.60000000000002,67.66,33.4,41.23,30.38,69.28999999999999,0.3444038792479534,0.053962264150943386,0.2655681164974133,0.12436356952485986,0.06811322293824945,0.08616509926854754,0.06904545454545455,0.2695689386865857
2009-02-21,208.12,39.82000000000001,102.47999999999999,57.120000000000005,0.0,97.96000000000001,16.74,30.749999999999996,0.3347218424819467,0.08348008385744236,0.196359455834451,0.10499035015164049,0.0,0.20472309299895508,0.03804545454545454,0.11963118580765637
2009-02-28,147.92,26.509999999999998,81.92,84.6,52.32,26.26,75.84,0.0,0.23790147482187946,0.055576519916142555,0.15696493581145812,0.1555004135649297,0.10669712048291051,0.0548798328108673,0.17236363636363636,0.0
2009-03-07,197.36999999999998,31.24,84.80000000000001,90.82000000000001,13.44,0.0,17.48,15.0,0.3174324911140775,0.06549266247379455,0.1624832343360797,0.16693318628802503,0.02740843461946325,0.0,0.03972727272727273,0.05835667600373482
2009-03-14,138.03,21.01,121.28000000000002,98.80000000000001,22.08,45.5,29.44,12.0,0.22199527156343987,0.04404612159329141,0.23238168231461964,0.18160095579450422,0.04502814258911819,0.09508881922675026,0.06690909090909092,0.046685340802987856
2009-03-21,142.32999999999998,41.25,153.60000000000002,142.88,16.32,48.620000000000005,73.14,0.0,0.2289110121105875,0.08647798742138364,0.294309254646484,0.2626229206874368,0.03328167060934823,0.10160919540229886,0.16622727272727272,0.0
2009-03-28,181.54999999999998,50.33,139.2,84.34,17.759999999999998,26.0,145.32,0.0,0.29198899914759474,0.10551362683438155,0.26671776202337605,0.15502251631283892,0.03621828860429072,0.054336468129571575,0.3302727272727273,0.0
2009-04-04,224.63999999999996,37.7,105.34,108.6,39.04,43.92,197.07999999999998,28.799999999999997,0.3612911526770349,0.0790356394129979,0.2018394328415405,0.19961400606561897,0.0796149767517742,0.09178683385579937,0.44790909090909087,0.11204481792717084
2009-04-11,232.79999999999998,38.99999999999999,90.62,88.49999999999999,22.560000000000002,50.76,124.28000000000002,0.0,0.3744149765990639,0.08176100628930816,0.1736347959379191,0.16266887234629168,0.04600701525409903,0.10608150470219435,0.2824545454545455,0.0
2009-04-18,214.07999999999998,34.300000000000004,97.52000000000001,116.1,28.16,34.92,58.24000000000001,0.0,0.34430738054264437,0.0719077568134172,0.18685571948649166,0.21339950372208438,0.057427196345542046,0.07297805642633229,0.13236363636363638,0.0
2009-04-25,224.84,34.06,183.47999999999996,29.099999999999998,22.240000000000002,36.0,105.04,30.0,0.3616128150280651,0.07140461215932914,0.3515616018394327,0.053487730907085744,0.045354433477445145,0.07523510971786834,0.23872727272727273,0.11671335200746964
2009-05-02,208.83999999999997,10.96,169.85,96.75,17.25,28.08,91.44,10.22,0.3358798269456551,0.0229769392033543,0.32544548764131054,0.17783291976840365,0.03517823639774859,0.0586833855799373,0.20781818181818182,0.039760348583877995
2009-05-09,209.29999999999998,10.32,145.76999999999998,128.25,14.72,57.239999999999995,111.23999999999998,18.76,0.33661965035302444,0.021635220125786163,0.279306380532669,0.23573200992555834,0.0300187617260788,0.11962382445141065,0.2528181818181818,0.07298474945533769
2009-05-16,233.22000000000003,10.88,164.26000000000002,83.7,16.1,12.24,53.64,24.080000000000005,0.37509046753622727,0.022809224318658283,0.3147346234910902,0.15384615384615385,0.03283302063789869,0.025579937304075234,0.12190909090909091,0.09368191721132899
2009-05-23,203.32,21.76,133.29999999999998,108.45,33.120000000000005,48.96,123.84,0.0,0.3270019460572237,0.045618448637316567,0.2554129143514082,0.19933829611248968,0.0675422138836773,0.10231974921630094,0.28145454545454546,0.0
2009-05-30,179.07999999999998,15.26,99.61,100.5,38.5,32.64,37.83,0.0,0.2880164691123727,0.031991614255765195,0.1908603180685955,0.18472566859663636,0.07851374500367077,0.06821316614420063,0.08597727272727272,0.0
2009-06-06,166.84,10.26,91.76,176.4,36.5,114.6,77.61,0.0,0.2683307332293292,0.02150943396226415,0.17581912243724848,0.32423490488006623,0.07443510889958398,0.23949843260188086,0.17638636363636365,0.0
2009-06-13,165.12,12.54,108.03999999999999,85.67999999999999,86.75,57.300000000000004,40.17,0.0,0.2655644370104701,0.026289308176100628,0.2070128377083732,0.1574855252274607,0.17691084101476465,0.11974921630094044,0.09129545454545455,0.0
2009-06-20,201.67,19.919999999999998,126.17,172.62,0.0,59.39999999999999,39.78,0.0,0.32434823166122523,0.04176100628930817,0.24175129335121667,0.31728701406120763,0.0,0.12413793103448274,0.09040909090909091,0.0
2009-06-27,202.54999999999998,11.39,118.76,169.31999999999996,14.5,98.1,61.72,9.24,0.32576354600575774,0.02387840670859539,0.22755317110557574,0.3112213950923628,0.02957011175462925,0.20501567398119122,0.14027272727272727,0.03594771241830065
2009-07-04,242.39999999999998,24.43,75.24,106.55999999999999,31.08,132.4,88.58,0.0,0.3898547694485099,0.05121593291404612,0.1441655489557386,0.19586435070306038,0.06338200505750877,0.27669801462904914,0.2013181818181818,0.0
2009-07-11,195.83999999999997,15.120000000000001,156.6,155.04000000000002,24.99,111.20000000000002,54.61,14.000000000000002,0.3149717741286971,0.031698113207547174,0.3000574822762981,0.2849738075544528,0.05096255812056448,0.23239289446186,0.12411363636363636,0.054466230936819175
2009-07-18,217.44,29.960000000000004,104.75999999999998,111.84,10.08,132.0,76.53999999999999,9.8,0.3497113080399505,0.06280922431865829,0.2007281088331097,0.20556934105321203,0.020556325964597437,0.27586206896551724,0.17395454545454545,0.03812636165577342
2009-07-25,253.92,14.63,115.91999999999999,167.04,25.2,127.20000000000002,138.03,0.0,0.408382520867845,0.030670859538784068,0.22211151561601833,0.30703060380479735,0.051390814911493596,0.2658307210031348,0.31370454545454546,0.0
2009-08-01,202.56999999999996,23.36,145.86,68.78,35.25,42.56,113.05,29.24,0.32579571224086074,0.0489727463312369,0.2794788273615635,0.1264222038415587,0.07188596133452974,0.08894461859979101,0.25693181818181815,0.11375661375661374
2009-08-08,180.01,16.24,129.88000000000002,79.42000000000002,33.5,72.64000000000001,79.1,71.38,0.2895121990446628,0.0340461215932914,0.2488599348534202,0.14597922985019762,0.06831715474345379,0.1518077324973877,0.17977272727272725,0.27769996887643944
2009-08-15,237.81999999999996,19.2,93.84,129.96,66.75,15.68,35.0,0.0,0.38248870160992005,0.04025157232704402,0.1798045602605863,0.23887510339123247,0.13612447997389673,0.03276907001044932,0.07954545454545454,0.0
2009-08-22,134.89,14.560000000000002,161.5,93.1,89.0,43.519999999999996,56.7,28.38,0.2169451726522669,0.030524109014675057,0.3094462540716612,0.17112397757559047,0.1814993066318623,0.0909508881922675,0.12886363636363637,0.11041083099906628
2009-08-29,182.07999999999998,15.31,86.54,78.08,40.31,51.589999999999996,50.58,43.0,0.2928414043778246,0.03209643605870021,0.1658172063613719,0.14351622093557578,0.08220491067786932,0.10781609195402297,0.11495454545454545,0.16728913787737315
2009-09-05,189.63,17.150000000000002,117.17999999999998,63.24,82.93999999999998,66.22,71.72,0.0,0.30498415812921176,0.0359538784067086,0.22452577122054027,0.11623931623931626,0.16914103923647927,0.13839080459770114,0.163,0.0
2009-09-12,237.64999999999998,11.5,108.81,57.46000000000001,67.57,0.0,44.88,0.0,0.3822152886115444,0.02410901467505241,0.20848821613335886,0.10561529271206693,0.1377967207765723,0.0,0.10200000000000001,0.0
2009-09-19,244.51,15.100000000000001,130.51000000000002,94.86,18.849999999999998,151.35999999999999,79.64000000000001,0.0,0.3932483072518777,0.03165618448637317,0.2500670626556812,0.17435897435897438,0.038441145281018024,0.31632183908045974,0.18100000000000002,0.0
2009-09-26,239.43999999999997,14.02,88.49,102.83000000000001,67.57,129.35,59.4,37.24,0.385094166653264,0.02939203354297694,0.16955355432075106,0.18900836320191164,0.1377967207765723,0.2703239289446186,0.135,0.144880174291939
2009-10-03,169.65,14.94,76.56,121.1,48.0,69.23000000000002,40.95,117.6,0.27285008926130244,0.03132075471698113,0.14669476911285684,0.2225898354930613,0.09788726649808303,0.1446812957157785,0.09306818181818183,0.457516339869281
2009-10-10,157.56,17.64,88.74,127.05,47.5,24.380000000000003,59.28,0.0,0.25340560014153146,0.0369811320754717,0.17003257328990223,0.23352633030052386,0.09686760747206134,0.05095088819226751,0.13472727272727272,0.0
2009-10-17,187.59,6.6,82.07,89.6,48.75,39.79,65.52000000000001,31.849999999999998,0.3017032021487045,0.013836477987421382,0.1572523471929488,0.16469074533590664,0.09941675503711558,0.0831556948798328,0.14890909090909094,0.1239106753812636
2009-10-24,149.37,15.84,53.94,55.65,0.0,51.98,12.870000000000001,0.0,0.24023352686684787,0.03320754716981132,0.10335313278405822,0.10228839261097326,0.0,0.10863113897596656,0.02925,0.0
2009-10-31,224.83,15.8,112.46999999999998,92.76,84.67999999999999,59.62,128.61,52.92,0.36159673191051356,0.03312368972746332,0.21550105384173207,0.17049903501516406,0.1726894526470348,0.12459770114942528,0.2922954545454546,0.20588235294117646
2009-11-07,204.82000000000002,9.05,136.5,91.43,71.05,53.19,59.0,0.0,0.3294144136899497,0.018972746331236898,0.26154435715654334,0.1680544067640842,0.14489354759768333,0.11115987460815047,0.1340909090909091,0.0
2009-11-14,179.34,15.200000000000001,129.29999999999998,86.1,62.05999999999999,17.55,72.5,54.0,0.2884346301687119,0.03186582809224319,0.2477486108449894,0.15825751309622277,0.12656007830981317,0.03667711598746082,0.16477272727272727,0.21008403361344535
2009-11-21,235.2,11.1,129.29999999999998,76.67,21.459999999999997,57.24000000000001,116.0,0.0,0.37827492481142544,0.023270440251572325,0.2477486108449894,0.14092454737616028,0.043763765396851284,0.11962382445141068,0.2636363636363636,0.0
2009-11-28,203.01999999999998,8.63,93.12,107.78,9.36,60.120000000000005,98.38,0.0,0.32651945253067854,0.01809224318658281,0.1784249856294309,0.19810679165517878,0.01908801696712619,0.12564263322884014,0.2235909090909091,0.0
2009-12-05,136.39999999999998,8.58,95.31000000000002,78.44,20.34,75.6,126.68999999999998,12.389999999999999,0.21937372340254432,0.017987421383647798,0.18262119179919525,0.1441779248230861,0.041479729178562685,0.15799373040752349,0.2879318181818181,0.048202614379084956
2009-12-12,203.28000000000003,4.38,96.39000000000001,81.4,12.42,26.64,118.49000000000001,26.04,0.3269376135870178,0.009182389937106917,0.18469055374592833,0.14961860123150447,0.025328330206378986,0.05567398119122257,0.26929545454545456,0.10130718954248365
2009-12-19,155.32,6.72,113.13000000000001,99.9,23.4,38.519999999999996,142.67999999999998,21.0,0.24980298180999405,0.014088050314465408,0.21676566392029123,0.18362282878411912,0.04772004241781548,0.08050156739811912,0.3242727272727272,0.08169934640522875
2009-12-26,183.42000000000002,9.12,128.49,130.23000000000002,11.34,63.73,57.04,18.27,0.2949965421297265,0.019119496855345912,0.24619658938493963,0.23937138130686522,0.023125866710172117,0.13318704284221525,0.12963636363636363,0.07107843137254902
2010-01-02,157.43999999999997,9.65,102.91999999999999,53.190000000000005,43.47,66.74,78.39999999999999,50.35,0.25321260273091334,0.020230607966457023,0.19720252922015705,0.09776674937965263,0.08864915572232646,0.13947753396029258,0.17818181818181816,0.19588390911920323
2010-01-09,154.57,11.75,120.59,41.85,24.57,78.96,63.7,48.230000000000004,0.24859674799363107,0.024633123689727462,0.23105958995976236,0.07692307692307693,0.050106044538706256,0.1650156739811912,0.14477272727272728,0.18763616557734206
2010-01-16,197.62,11.700000000000001,108.5,41.580000000000005,24.36,38.07,68.6,51.410000000000004,0.3178345690528652,0.024528301886792454,0.20789423261161138,0.07642679900744419,0.04967778774777714,0.07956112852664576,0.15590909090909089,0.20000778089013382
2010-01-23,163.18,17.099999999999998,131.75,62.370000000000005,9.87,62.98,64.68,146.81,0.2624443122054779,0.035849056603773584,0.25244299674267096,0.11464019851116627,0.020128069173668325,0.13161964472309298,0.14700000000000002,0.5711562402738873
2010-01-30,197.36,9.5,80.69000000000001,95.65,23.07,28.88,112.94,0.0,0.3174164079965261,0.019916142557651992,0.15460816248323433,0.17581104677878873,0.04704706746064116,0.06035527690700104,0.2566818181818182,0.0
2010-02-06,237.66000000000003,15.700000000000001,96.12000000000002,162.64000000000004,19.619999999999997,48.64,122.1,0.0,0.382231371729096,0.03291404612159329,0.18417321325924507,0.29894311184633776,0.04001142018109144,0.10165099268547545,0.27749999999999997,0.0
2010-02-13,221.34,8.1,93.42,125.02000000000001,27.54,74.48,133.57,71.1,0.3559837238850379,0.016981132075471698,0.1789998083924123,0.22979505560150726,0.05616281915327514,0.15565308254963428,0.3035681818181818,0.27661064425770304
2010-02-20,215.73000000000002,17.25,82.35000000000001,138.7,9.18,83.98,97.31,21.0,0.34696109493864297,0.036163522012578615,0.15778884843839816,0.2549398033269001,0.01872093971775838,0.17550679205851621,0.22115909090909092,0.08169934640522875
2010-02-27,233.48,11.130000000000003,114.97,56.16,82.46000000000001,76.58,70.39999999999999,22.0,0.3755086285925664,0.023333333333333338,0.22029124353324386,0.1032258064516129,0.1681621665714985,0.16004179728317658,0.15999999999999998,0.0855897914721444
2010-03-06,216.09,10.64,80.86,78.44,91.19999999999999,78.48,66.44,0.0,0.34754008717049717,0.02230607966457023,0.1549338953822571,0.1441779248230861,0.18598580634635775,0.16401253918495298,0.151,0.0
2010-03-13,216.08999999999997,7.07,83.98,82.51,93.1,24.84,75.67999999999999,42.68,0.3475400871704971,0.014821802935010482,0.1609120521172638,0.15165885488466135,0.1898605106452402,0.051912225705329156,0.172,0.16604419545596014
2010-03-20,216.57999999999998,16.240000000000002,82.16,76.96000000000001,26.22,40.68,85.36,43.56,0.3483281599305209,0.03404612159329141,0.15742479402184323,0.14145758661887697,0.053470919324577856,0.08501567398119123,0.194,0.16946778711484595
2010-03-27,226.86999999999998,20.910000000000004,132.29999999999998,109.65000000000002,60.42,38.459999999999994,97.63,34.0,0.36487768789102076,0.04383647798742139,0.25349683847480353,0.20154397573752417,0.12321559670446203,0.08037617554858933,0.22188636363636363,0.13227513227513227
2010-04-03,225.89,10.5,154.34999999999997,98.90000000000002,52.0,185.21999999999997,159.89,0.0,0.3633015423709732,0.0220125786163522,0.29574631155393744,0.18178476242992378,0.10604453870625663,0.3870846394984325,0.3633863636363636,0.0
2010-04-10,223.93,16.74,135.1,89.24000000000001,75.66,129.78,149.86,60.52000000000001,0.360149251330878,0.0350943396226415,0.25886185092929676,0.1640290414483963,0.15429480381760338,0.2712225705329154,0.3405909090909091,0.23544973544973546
2010-04-17,198.94,7.68,141.05,89.24000000000001,62.14,147.83999999999997,168.14999999999998,24.82,0.319957540569664,0.01610062893081761,0.2702625023950948,0.1640290414483963,0.12672322375397665,0.3089655172413793,0.38215909090909084,0.09656084656084656
2010-04-24,255.29000000000002,22.32,140.7,104.41999999999999,48.620000000000005,118.85999999999999,121.53999999999999,28.560000000000002,0.4105859079724014,0.04679245283018868,0.26959187583828315,0.19193088870508224,0.09915164369034996,0.24840125391849527,0.2762272727272727,0.1111111111111111
2010-05-01,228.96000000000004,21.059999999999995,147.6,67.33999999999999,122.95999999999998,62.1,109.74000000000001,0.0,0.36823905945928564,0.044150943396226404,0.28281279938685566,0.12377538829151731,0.25075454767925603,0.12978056426332288,0.24940909090909094,0.0
2010-05-08,218.89000000000001,31.589999999999996,134.64,99.16,97.72999999999999,34.96,35.65,8.879999999999999,0.3520433600849189,0.06622641509433962,0.25798045602605857,0.18226265968201452,0.19930255322620113,0.07306165099268548,0.08102272727272727,0.03454715219421101
2010-05-15,217.83,23.669999999999998,167.04,41.07,85.54999999999998,77.74000000000001,117.80000000000001,26.4,0.35033854962445926,0.049622641509433955,0.3200613144280513,0.07548938516680453,0.17446365935231253,0.16246603970741905,0.26772727272727276,0.10270774976657328
2010-05-22,244.86,30.33,161.27999999999997,134.67999999999998,111.64999999999998,100.28000000000002,55.8,12.0,0.39381121636618044,0.06358490566037736,0.3090247173788081,0.24755077658303462,0.2276898605106452,0.20957157784743996,0.1268181818181818,0.046685340802987856
2010-05-29,212.64,18.16,138.85,146.8,48.42999999999999,83.79999999999998,75.43,21.87,0.3419914116152275,0.03807127882599581,0.26604713546656444,0.2698281407958828,0.09876417326046169,0.1751306165099268,0.17143181818181819,0.08508403361344538
2010-06-05,178.13,17.2,135.79999999999998,121.60000000000001,115.63,43.46,108.96000000000001,88.56,0.28648857294497965,0.03605870020964361,0.26020310404292,0.22350886867015904,0.23580634635777795,0.09082549634273772,0.24763636363636365,0.3445378151260504
2010-06-12,196.45999999999998,11.400000000000002,106.39999999999998,169.60000000000002,137.64000000000001,76.66999999999999,45.11999999999999,0.0,0.3159689274168905,0.023899371069182395,0.20387047327074145,0.3117360536715376,0.28069173668325315,0.16022988505747124,0.10254545454545452,0.0
2010-06-19,206.32999999999998,16.35,98.35,150.0,103.85,107.42,82.55999999999999,63.45,0.3318429644402271,0.034276729559748434,0.18844606246407353,0.275709953129308,0.21178317970470673,0.2244932079414838,0.1876363636363636,0.2468487394957983
2010-06-26,197.89,19.07,114.09999999999998,161.78,59.21,87.86,39.36,46.44,0.3182688132267559,0.039979035639413,0.21862425752059775,0.29736237478172967,0.12074802186148952,0.18361546499477535,0.08945454545454545,0.180672268907563
2010-07-03,219.24000000000004,26.19,144.89999999999998,151.2,88.2,91.28000000000002,63.69,60.84,0.35260626919922167,0.054905660377358494,0.2776393945200229,0.27791563275434245,0.17986785219022758,0.19076280041797286,0.14475,0.23669467787114845
2010-07-10,250.56000000000003,25.2,149.45,75.6,71.68,101.64,65.34,0.0,0.402978593370539,0.05283018867924528,0.28635753975857436,0.13895781637717122,0.14617831797047068,0.21241379310344827,0.14850000000000002,0.0
2010-07-17,190.08000000000004,19.89,132.64999999999998,75.17999999999999,57.96000000000001,43.68000000000001,136.29,58.5,0.3057078984190296,0.04169811320754717,0.2541674650316152,0.13818582850840916,0.11819887429643529,0.09128526645768026,0.30974999999999997,0.2275910364145658
2010-07-24,249.48,25.919999999999995,126.34999999999998,106.68,58.52000000000001,70.84,72.60000000000001,39.0,0.40124161667497626,0.054339622641509426,0.24209618700900548,0.19608491866556385,0.11934089240557959,0.14804597701149427,0.165,0.15172735760971054
2010-07-31,223.42,37.559999999999995,118.84,98.49000000000001,61.620000000000005,28.98,79.95,0.0,0.35932901233575115,0.07874213836477986,0.22770645717570412,0.18103115522470364,0.1256627783669141,0.06056426332288401,0.18170454545454545,0.0
2010-08-07,211.47,49.32,144.02,186.02999999999997,67.47,78.39999999999999,138.45,32.8,0.3401096868617013,0.10339622641509434,0.2759532477486108,0.3419354838709677,0.13759278897136798,0.1638453500522466,0.3146590909090909,0.12760659819483347
2010-08-14,267.65,32.76,143.64000000000001,137.67000000000002,108.42,32.199999999999996,135.72000000000003,26.0,0.430464641266063,0.06867924528301886,0.27522513891550104,0.2530465949820789,0.22110286320254507,0.06729362591431556,0.30845454545454554,0.10115157173980703
2010-08-21,219.95000000000005,30.839999999999996,107.91999999999999,117.78,26.130000000000003,73.5,138.45,0.0,0.3537481705453786,0.06465408805031446,0.20678290860318063,0.21648745519713264,0.05328738069989396,0.1536050156739812,0.3146590909090909,0.0
2010-08-28,214.61999999999998,40.86,129.64,166.62,17.55,102.97000000000001,105.95,23.45,0.3451758688904257,0.08566037735849057,0.24840007664303498,0.3062586159360353,0.035790031813361614,0.21519331243469178,0.24079545454545456,0.0912309368191721
2010-09-04,265.05,27.9,117.0,195.51999999999998,121.50999999999999,111.30000000000001,144.04000000000002,30.799999999999997,0.42628303070267143,0.05849056603773584,0.22418087756275146,0.35937873357228195,0.2477975365037931,0.23260188087774297,0.3273636363636364,0.11982570806100216
2010-09-11,287.84999999999997,48.24,154.08,189.88,43.5,217.29999999999998,142.48000000000002,59.5,0.46295253872010544,0.10113207547169811,0.2952289710672542,0.34901203933462,0.08871033526388776,0.45412748171368855,0.32381818181818184,0.23148148148148145
2010-09-18,258.78,26.819999999999997,115.56,153.21999999999997,66.99,156.88000000000002,151.84,83.65,0.416198915997877,0.056226415094339614,0.22142172830044066,0.2816285267898171,0.13661391630638714,0.3278578892371996,0.3450909090909091,0.3254357298474945
2010-09-25,263.7,28.15,133.04,200.91999999999996,111.78999999999999,104.28,165.94000000000003,32.55,0.42411180983321806,0.0590146750524109,0.254914734623491,0.369304291884937,0.22797536503793128,0.21793103448275863,0.3771363636363637,0.12663398692810454
2010-10-02,224.19,31.04,154.0,103.84,97.75,64.75,121.79999999999998,27.93,0.3605674123872171,0.0650733752620545,0.29507568499712583,0.19086481021964896,0.199343339587242,0.13531870428422152,0.2768181818181818,0.10866013071895424
2010-10-09,230.01999999999998,22.88,165.89999999999998,101.64,38.5,88.2,97.44,13.870000000000001,0.3699438699197452,0.04796645702306079,0.3178769879287219,0.18682106424041908,0.07851374500367077,0.18432601880877744,0.22145454545454546,0.05396047307812014
2010-10-16,224.19,42.080000000000005,115.49999999999999,73.48,63.25,104.65,81.78,32.68,0.3605674123872171,0.08821802935010484,0.22130676374784436,0.13506111570627702,0.12898686679174484,0.2187042842215256,0.18586363636363637,0.1271397447868036
2010-10-23,243.8,30.0,143.85,149.6,58.75,80.15,95.11999999999999,13.3,0.39210640590572077,0.06289308176100629,0.275627514849588,0.27497472658762984,0.11980993555754955,0.16750261233019856,0.21618181818181817,0.051742919389978215
2010-10-30,258.84000000000003,30.330000000000002,164.28,75.5,92.25,132.35,71.31,33.0,0.41629541470318615,0.06358490566037736,0.3147729450086223,0.1387740097417517,0.18812709030100333,0.2765935214211076,0.16206818181818183,0.1283846872082166
2010-11-06,237.15,34.09,139.32,188.0,121.25,91.2,91.64999999999999,56.760000000000005,0.38141113273396915,0.07146750524109015,0.26694769112856864,0.3455564745887327,0.24726731381026185,0.19059561128526648,0.20829545454545453,0.22082166199813258
2010-11-13,221.85,29.96,190.92000000000002,106.0,97.75,111.36,194.58,0.0,0.3568039628801647,0.06280922431865828,0.3658172063613719,0.194835033544711,0.199343339587242,0.23272727272727273,0.44222727272727275,0.0
2010-11-20,196.35,26.11,196.07999999999998,128.5,52.25,109.44,101.05000000000001,17.16,0.31579201312382393,0.05473794549266247,0.3757041578846521,0.2361915265141072,0.10655436821926748,0.22871473354231975,0.22965909090909092,0.06676003734827264
2010-11-27,194.38,21.07,160.96,187.3,78.94,170.61999999999998,104.37,65.17,0.31262363896617723,0.04417190775681342,0.30841157309829464,0.34426982814079593,0.16098376702830572,0.3565726227795193,0.23720454545454547,0.25354030501089325
2010-12-04,230.01999999999998,19.67,163.17000000000002,141.47,88.44000000000001,85.5,92.88,28.419999999999998,0.3699438699197452,0.04123689727463313,0.3126461007855911,0.26003124712802134,0.180357288522718,0.1786833855799373,0.21109090909090908,0.1105664488017429
2010-12-11,242.74,21.35,129.87,104.06000000000002,77.55000000000001,93.48,97.18,28.419999999999998,0.39040159544526115,0.04475890985324948,0.2488407740946541,0.19126918481757196,0.15814911493596542,0.19536050156739812,0.22086363636363637,0.1105664488017429
